Num_Acc,lum,agg,int,atm,col,com,adr,lat,long,dep,date
200600021664,1,2,1,1.0,3.0,11.0,115 BD DE CHARONNE,48.856603,2.393869,750,2006-04-27 17:10:00
200600027765,5,2,3,1.0,3.0,13.0,AV DES GOBELINS PL D ITA,48.834414,2.353451,750,2006-05-02 20:57:00
200600027780,1,2,2,1.0,3.0,7.0,BD RASPAIL BD SAINT GERM,48.838398,2.330927,750,2006-05-03 11:25:00
200600027793,1,2,1,1.0,6.0,17.0,30 R DE LA JONQUIERE,48.89361,2.324548,750,2006-05-03 11:45:00
200600027798,1,2,1,1.0,2.0,16.0,26 R PIERRE GUERIN,48.84943,2.26595,750,2006-05-03 19:40:00
200600027813,1,2,1,1.0,6.0,10.0,52 BD DE MAGENTA,48.873117,2.359152,750,2006-05-04 18:10:00
200600027829,1,2,1,1.0,3.0,15.0,33 BD GL MARTIAL VALIN,48.837604,2.272994,750,2006-05-05 17:30:00
200600027837,1,2,2,1.0,3.0,17.0,AV DES TERNES PL DES TER,48.878241,2.298089,750,2006-05-05 10:51:00
200600027868,1,2,1,1.0,3.0,18.0,120 AV DE SAINT OUEN,48.895028,2.328292,750,2006-05-07 17:10:00
200600027899,1,2,1,2.0,6.0,6.0,64 R D ASSAS,48.845789,2.331379,750,2006-05-09 17:15:00
200600027926,5,2,2,1.0,3.0,14.0,R D ALESIA AV REILLE,48.828297,2.323574,750,2006-05-10 21:30:00
200600027958,5,2,2,1.0,3.0,17.0,AV MAC MAHON AV DES TERN,48.876728,2.294536,750,2006-05-05 22:35:00
200600027965,1,2,2,1.0,3.0,5.0,R CLAUDE BERNARD R RATAU,48.839875,2.346833,750,2006-05-10 12:05:00
200600027972,1,2,1,1.0,2.0,20.0,64 BD DE BELLEVILLE,48.873401,2.383029,750,2006-05-11 11:15:00
200600027993,1,2,2,1.0,3.0,6.0,R CASSETTE R VAUGIRARD,48.840042,2.303681,750,2006-05-13 10:00:00
200600028014,5,2,1,1.0,3.0,19.0,24 AV SIMON BOLIVAR,48.874565,2.38335,750,2006-05-14 02:00:00
200600028028,1,2,1,1.0,2.0,17.0,5 BD PEREIRE,48.887496,2.313057,750,2006-05-15 18:40:00
200600028039,1,2,1,1.0,6.0,10.0,56 R DU CHATEAU D EAU,48.872028,2.356693,750,2006-05-16 18:20:00
200600028052,1,2,2,1.0,2.0,14.0,AV DU MAINE R RAYMOND LO,48.832154,2.314578,750,2006-05-17 16:10:00
200600028061,1,2,1,1.0,3.0,20.0,98 BD MORTIER,48.871051,2.409074,750,2006-05-17 16:30:00
200600028074,1,2,1,1.0,2.0,17.0,92 R POUCHET,48.897186,2.323093,750,2006-05-18 18:45:00
200600028085,5,2,1,1.0,3.0,11.0,92 AV PARMENTIER,48.864353,2.375397,750,2006-05-19 23:35:00
200600028089,1,2,2,1.0,3.0,13.0,R DU JAVELOT R DE TOLBIA,48.825423,2.365313,750,2006-05-19 17:05:00
200600028124,1,2,1,2.0,7.0,10.0,84 BD DE MAGENTA,48.876258,2.356339,750,2006-05-20 16:35:00
200600028135,5,2,1,1.0,7.0,17.0,8 PL DU MARECHAL JUIN,48.88549,2.296988,750,2006-05-20 00:15:00
200600028142,1,2,1,1.0,6.0,5.0,38 R HENRI BARBUSSE,48.841266,2.338749,750,2006-05-22 17:42:00
200600028179,1,2,2,1.0,3.0,1.0,R DE L ECHELLE R DE RIVO,48.86404,2.334257,750,2006-05-23 08:45:00
200600028186,1,2,2,1.0,2.0,10.0,BD MAGENTA R LA FAYETTE,48.879907,2.35947,750,2006-05-23 15:45:00
200600028190,1,2,1,1.0,3.0,13.0,L6025 QU D IVRY,48.826175,2.387202,750,2006-05-23 11:55:00
200600028204,1,2,2,1.0,3.0,2.0,R D ABOUKIR R DU LOUVRE,48.867638,2.34681,750,2006-05-24 09:00:00
200600028220,1,2,1,1.0,3.0,17.0,26 AV GRANDE ARMEE,48.875645,2.290301,750,2006-05-24 08:27:00
200600028227,1,2,1,1.0,4.0,10.0,86 R FG SAINT DENIS,48.87394,2.355244,750,2006-05-25 17:16:00
200600028237,1,2,2,1.0,3.0,11.0,R DE CHARONNE  BD VOLTAI,48.854257,2.383776,750,2006-05-26 12:30:00
200600028266,1,2,2,1.0,3.0,12.0,AV COURTELINE BD SOULT,48.844175,2.412913,750,2006-05-28 11:55:00
200600028288,2,2,1,1.0,3.0,19.0,179 AV JEAN JAURES,48.887919,2.3885,750,2006-05-28 19:05:00
200600028290,1,2,3,1.0,3.0,18.0,R MARCADET R RAMEY,48.89135,2.341463,750,2006-05-29 10:00:00
200600028300,1,2,1,1.0,3.0,10.0,10 R PH DE GIRARD,48.881341,2.361989,750,2006-05-29 15:50:00
200600028337,1,2,2,8.0,3.0,11.0,R DU MORVAN R SAINT MAUR,48.864419,2.378024,750,2006-05-30 08:13:00
200600028339,1,2,2,1.0,3.0,13.0,R DE TOLBIAC R VERGNIAUD,48.826399,2.345143,750,2006-05-30 18:00:00
200600028350,1,2,1,1.0,3.0,20.0,56 BD DE CHARONNE,48.852997,2.378009,750,2006-05-30 16:15:00
200600028361,1,2,1,1.0,6.0,6.0,2 R ECOLE MEDECINE,48.850593,2.342203,750,2006-05-31 19:00:00
200600034983,1,2,1,1.0,3.0,7.0,19 R DE CONSTANTINE,48.859708,2.314947,750,2006-06-06 08:30:00
200600034984,1,2,3,1.0,3.0,12.0,R EDOUARD LARTET BD DE L,48.839679,2.412857,750,2006-06-06 18:50:00
200600034994,1,2,2,1.0,3.0,20.0,R BELGRAND R PELLEPORT,48.868776,2.401142,750,2006-06-09 11:25:00
200600034998,1,2,1,1.0,3.0,11.0,102 R DE CHARONNE,48.854417,2.384462,750,2006-06-10 11:40:00
200600035019,1,2,1,1.0,2.0,16.0,76 AV PAUL DOUMER,48.859636,2.278186,750,2006-06-01 10:30:00
200600035031,1,2,2,1.0,3.0,18.0,R DUC R HERMEL,48.892422,2.345174,750,2006-06-02 12:10:00
200600035037,1,2,3,1.0,6.0,1.0,R DE RIVOLI R DU 29 JUIL,48.862527,2.335861,750,2006-06-03 14:09:00
200600035038,1,2,2,1.0,6.0,13.0,AV DES GOBELINS R VERONE,48.834414,2.353451,750,2006-06-02 10:58:00
200600035039,5,2,3,1.0,3.0,7.0,PT ROYAL Q VOLTAIRE,48.85876,2.331513,750,2006-06-03 01:00:00
200600035047,1,2,1,1.0,6.0,15.0,28 R LECOURBE,48.844506,2.308778,750,2006-06-03 16:02:00
200600035053,5,2,2,1.0,3.0,11.0,R AMELOT R PASTEUR WAGNE,48.85579,2.369289,750,2006-06-03 02:20:00
200600035057,1,2,1,1.0,3.0,1.0,108 R DE RIVOLI,48.859081,2.34684,750,2006-06-02 17:55:00
200600035067,1,2,2,1.0,3.0,10.0,R FG SAINT MARTIN BD DE,48.876739,2.361191,750,2006-06-20 10:45:00
200600035068,1,2,1,1.0,3.0,18.0,18 BD DE LA CHAPELLE,48.884608,2.362654,750,2006-06-01 12:35:00
200600035074,1,2,1,1.0,7.0,12.0,RTE DE LA FALUERE,48.833151,2.443624,750,2006-06-03 18:10:00
200600035083,1,2,1,1.0,3.0,11.0,130 R DE CHARONNE,48.8551,2.387537,750,2006-06-05 18:20:00
200600035084,1,2,1,1.0,3.0,12.0,108 AV GEN MICHEL BIZOT,48.838753,2.404253,750,2006-06-05 18:10:00
200600035119,1,2,2,1.0,3.0,4.0,PT AU CHANGE Q DE GESVRE,48.856569,2.349189,750,2006-06-07 15:00:00
200600035124,1,2,3,1.0,3.0,9.0,R CHORON R DES MARTYRS,48.883303,2.339619,750,2006-06-07 11:40:00
200600035127,1,2,3,1.0,3.0,12.0,ESP SAINT LOUIS RTE DE L,48.877313,2.278083,750,2006-06-07 19:15:00
200600035133,1,2,2,1.0,6.0,16.0,PL PIERRE BRISSON AV MAR,48.866369,2.29918,750,2006-06-07 19:15:00
200600035143,1,2,4,1.0,3.0,11.0,R RICHARD LENOIR BD VOLT,48.855757,2.381633,750,2006-06-08 21:10:00
200600035144,1,2,2,1.0,7.0,11.0,R SAINT SABIN R SEDAINE,48.857062,2.370123,750,2006-06-08 09:20:00
200600035174,1,2,3,1.0,6.0,11.0,R FONTAINE AU ROI AV PAR,48.868283,2.373945,750,2006-06-09 20:20:00
200600035177,1,2,4,1.0,3.0,12.0,AV DE NOGENT AV DU TREMB,48.841941,2.449062,750,2006-06-09 15:30:00
200600035195,5,2,1,1.0,3.0,15.0,60 AV LA MOTTE PICQUET,48.849901,2.298755,750,2006-06-10 23:20:00
200600035201,1,2,4,1.0,3.0,18.0,R EUGENE CARRIERE PL NAT,48.890555,2.333348,750,2006-06-10 11:00:00
200600035202,1,2,1,1.0,3.0,16.0,L1147 ALL  FORTIFICATION,48.85365,2.260333,750,2006-06-11 14:30:00
200600035204,1,2,2,1.0,3.0,16.0,AV GRANDE ARMEE R DE PRE,48.875301,2.289118,750,2006-06-11 17:15:00
200600035213,1,2,3,1.0,3.0,13.0,AV DE CHOISY R TOUSSAINT,48.82547,2.360601,750,2006-06-11 15:10:00
200600035230,1,2,1,1.0,6.0,17.0,132 AV DE SAINT OUEN,48.895957,2.328605,750,2006-06-13 07:30:00
200600035235,1,2,2,1.0,3.0,8.0,R CHAUVEAU LAGARDE R PAS,48.871522,2.323261,750,2006-06-12 08:40:00
200600035240,1,2,3,1.0,6.0,11.0,R DE CHARONNE R FG SAINT,48.854257,2.383776,750,2006-06-13 21:35:00
200600035242,1,2,3,1.0,3.0,8.0,BD MALESHERBES RUE DE MI,48.880995,2.339225,750,2006-06-12 17:35:00
200600035249,1,2,1,1.0,3.0,1.0,40 R DU LOUVRE,48.862682,2.341888,750,2006-06-13 08:40:00
200600035255,1,2,1,1.0,7.0,5.0,47 Q DE LA TOURNELLE,48.850673,2.35219,750,2006-06-12 08:45:00
200600035259,1,2,1,1.0,3.0,5.0,R G SAINT HILAIRE,48.841086,2.356012,750,2006-06-24 14:00:00
200600035262,1,2,3,1.0,3.0,10.0,ALL DU CANAL QU DE VALMY,48.876164,2.363962,750,2006-06-13 12:00:00
200600035263,1,2,2,1.0,6.0,11.0,BD RICHARD LENOIR R SEDA,48.855757,2.381633,750,2006-06-13 08:53:00
200600035265,1,2,3,1.0,3.0,19.0,R D AUBERVILLIERS R LABO,48.891948,2.36937,750,2006-06-13 14:00:00
200600035284,1,2,3,1.0,3.0,13.0,BD DE L HOPITAL SQ MARIE,48.837894,2.360355,750,2006-06-14 13:50:00
200600035290,1,2,1,1.0,6.0,6.0,11 Q DE CONTI,48.856746,2.3392,750,2006-06-15 08:50:00
200600035352,1,2,1,1.0,7.0,20.0,112 BD DAVOUT,48.858914,2.409965,750,2006-06-04 17:00:00
200600035356,1,2,1,1.0,6.0,18.0,32 R TRISTAN TZARA,48.895517,2.362974,750,2006-06-09 19:25:00
200600035389,1,2,1,1.0,3.0,7.0,5 Q ANATOLE FRANCE,48.862029,2.320799,750,2006-06-16 13:05:00
200600035399,1,2,1,1.0,3.0,19.0,46 AV DE FLANDRE,48.887148,2.372909,750,2006-06-18 09:50:00
200600035406,1,2,1,1.0,6.0,13.0,18 R DE TOLBIAC,48.829475,2.374513,750,2006-06-18 13:00:00
200600035409,1,2,1,1.0,7.0,8.0,L7323 CRS ALBERT 1ER,48.864915,2.306493,750,2006-06-18 12:30:00
200600035413,1,2,1,1.0,3.0,7.0,10 R DE BABYLONE,48.851787,2.325395,750,2006-06-19 17:20:00
200600035418,1,2,1,1.0,3.0,15.0,68 R BRANCION,48.832387,2.303065,750,2006-06-19 16:35:00
200600035425,1,2,1,1.0,3.0,18.0,12 BD DE LA CHAPELLE,48.8846,2.363944,750,2006-06-20 08:10:00
200600035439,1,2,1,1.0,7.0,15.0,PRT DE JAVEL,48.849156,2.280155,750,2006-06-21 15:05:00
200600035446,1,2,3,1.0,2.0,16.0,PT D IENA AV DE NEW YORK,48.861963,2.293434,750,2006-06-22 18:35:00
200600035452,1,2,1,1.0,3.0,3.0,74 R DES ARCHIVES,48.862339,2.35959,750,2006-06-26 20:04:00
200600035454,1,2,3,1.0,2.0,7.0,R DE BOURGOGNE R DE VARE,48.854659,2.32115,750,2006-06-26 18:00:00
200600035456,1,2,3,2.0,6.0,5.0,R DES BERNARDINS R DES E,48.849527,2.350155,750,2006-06-25 13:00:00
200600035473,1,2,1,1.0,3.0,4.0,4 R DE LOBAU,48.856463,2.353744,750,2006-06-19 18:55:00
200600035474,1,2,1,1.0,1.0,5.0,12 Q SAINT BERNARD,48.847809,2.359793,750,2006-06-20 10:05:00
200600035474,1,2,1,1.0,1.0,5.0,12 Q SAINT BERNARD,48.847809,2.359793,750,2006-06-20 10:05:00
200600035501,1,2,2,1.0,6.0,15.0,R LECOURBE BD VICTOR,48.840467,2.295982,750,2006-06-24 12:00:00
200600035509,1,2,1,1.0,7.0,19.0,44 AV DE FLANDRE,48.886913,2.372617,750,2006-06-26 18:00:00
200600035512,1,2,3,1.0,3.0,16.0,RTE BOULOGNE A PASSY BUT,48.850776,2.249839,750,2006-06-27 18:15:00
200600035521,1,2,2,1.0,3.0,5.0,R DES ECOLES R MONGE,48.848881,2.347687,750,2006-06-21 14:25:00
200600035522,1,2,1,1.0,3.0,5.0,28 R G SAINT HILAIRE,48.840462,2.356338,750,2006-06-21 08:35:00
200600035571,1,2,4,1.0,3.0,3.0,R DE SAINTONGE BD DU TEM,48.862671,2.363473,750,2006-06-27 14:45:00
200600035601,1,2,2,1.0,3.0,1.0,R DE RICHELIEU PL ANDRE,48.869286,2.338842,750,2006-06-26 17:20:00
200600035627,1,2,1,1.0,7.0,1.0,8 Q DES TUILERIES,48.863012,2.323997,750,2006-06-29 20:30:00
200600035642,1,2,4,1.0,6.0,11.0,R BOULLE R FROMENT,48.857279,2.372711,750,2006-06-29 20:30:00
200600035644,1,2,1,1.0,3.0,13.0,134 R DU CHEVALERET,48.833917,2.368509,750,2006-06-29 20:15:00
200600035645,1,2,1,1.0,6.0,17.0,30 R DES MOINES,48.88882,2.319487,750,2006-06-29 08:52:00
200600035648,1,2,1,1.0,7.0,5.0,34 BD SAINT MICHEL,48.849956,2.342209,750,2006-06-30 18:50:00
200600035665,1,2,3,1.0,3.0,4.0,R DE LOBAU PL SAINT GERV,48.856174,2.353247,750,2006-06-30 12:25:00
200600035671,1,2,2,1.0,3.0,17.0,R GALVANI R VERNIER,48.883964,2.291146,750,2006-06-30 15:10:00
200600035691,1,2,1,1.0,7.0,18.0,176 R ORDENER,48.894048,2.334068,750,2006-06-24 18:35:00
200600035695,1,2,4,1.0,2.0,3.0,R FILLES CALVAIRE R DE T,48.862533,2.365626,750,2006-06-12 17:15:00
200600035734,1,2,1,1.0,3.0,5.0,32 R DES ECOLES,48.84908,2.347181,750,2006-06-01 11:55:00
200600039978,1,2,1,1.0,3.0,16.0,8 BD ANDRE MAUROIS,48.878074,2.278155,750,2006-07-02 17:25:00
200600039980,1,2,1,1.0,7.0,16.0,L12811 RTE DES TRIBUNES,48.861254,2.230404,750,2006-07-02 11:15:00
200600039990,1,2,2,1.0,6.0,13.0,R CH DES RENTIERS R DE T,48.828174,2.367211,750,2006-07-01 14:30:00
200600039993,1,2,1,1.0,3.0,20.0,196 R DES PYRENEES,48.863857,2.399463,750,2006-07-01 14:40:00
200600040001,1,2,3,1.0,1.0,20.0,R EUGENE REISZ R FELIX T,48.856767,2.4109,750,2006-07-02 19:05:00
200600040002,1,2,1,1.0,3.0,11.0,2 R SAINT AMBROISE,48.861816,2.376733,750,2006-07-03 12:00:00
200600040010,1,2,1,1.0,6.0,11.0,10 AV DE LA REPUBLIQUE,48.866607,2.366686,750,2006-07-03 14:50:00
200600040015,1,2,1,1.0,7.0,13.0,52 BD VINCENT AURIOL,48.835125,2.367944,750,2006-07-03 15:50:00
200600040041,1,2,1,1.0,6.0,15.0,76 R LECOURBE,48.843605,2.30549,750,2006-07-04 18:11:00
200600040046,5,2,2,1.0,3.0,4.0,R MALHER R DE RIVOLI,48.862527,2.335861,750,2006-07-06 03:25:00
200600040049,1,2,2,1.0,3.0,6.0,PL DU DIX HUIT JUIN 1940,48.844112,2.324043,750,2006-07-04 13:55:00
200600040050,1,2,1,1.0,6.0,11.0,102 BD VOLTAIRE,48.859578,2.376811,750,2006-07-04 19:00:00
200600040052,1,2,1,1.0,3.0,11.0,54 R DE MONTREUIL,48.850404,2.389534,750,2006-07-05 10:35:00
200600040054,1,2,2,1.0,3.0,2.0,BD DES CAPUCINES PL DE L,48.869088,2.329313,750,2006-07-05 10:15:00
200600040106,1,2,2,1.0,2.0,19.0,AV LAUMIERE R MANIN,48.883881,2.380483,750,2006-07-07 11:55:00
200600040124,1,2,2,1.0,3.0,7.0,R ARISTIDE BRIAND R DE L,48.861545,2.319338,750,2006-07-10 18:45:00
200600040131,1,2,2,1.0,3.0,11.0,R RAMPON BD VOLTAIRE,48.852436,2.391346,750,2006-07-11 10:10:00
200600040143,1,2,1,8.0,7.0,14.0,120 R  D ALESIA,48.829863,2.321401,750,2006-07-08 12:12:00
200600040152,1,2,2,1.0,7.0,17.0,BD PEREIRE PL WAGRAM,48.884366,2.296586,750,2006-07-05 18:32:00
200600040173,1,2,1,1.0,7.0,8.0,7 AV MARIGNY,48.869727,2.314994,750,2006-07-11 16:55:00
200600040192,1,2,2,1.0,3.0,10.0,BD SAINT DENIS BD DE STR,48.872805,2.356316,750,2006-07-05 09:25:00
200600040200,1,2,1,1.0,3.0,10.0,82 R DE L AQUEDUC,48.883858,2.367238,750,2006-07-10 19:00:00
200600040219,1,2,2,1.0,3.0,17.0,BD GOUVION SAINT CYR AV,48.882541,2.286953,750,2006-07-13 14:41:00
200600040244,1,2,1,1.0,6.0,20.0,18 R DES HAIES,48.852625,2.400431,750,2006-07-12 09:55:00
200600040247,1,2,1,1.0,3.0,11.0,6 BD VOLTAIRE,48.866142,2.365793,750,2006-07-13 18:30:00
200600040252,1,2,2,1.0,7.0,4.0,R DES DEUX PONTS QU D OR,48.855686,2.342797,750,2006-07-15 13:30:00
200600040253,1,2,1,1.0,3.0,4.0,8 R DU RENARD,48.858468,2.352139,750,2006-07-15 11:20:00
200600040254,5,2,1,1.0,2.0,11.0,226 BD VOLTAIRE,48.852667,2.38841,750,2006-07-15 22:34:00
200600040263,1,2,1,1.0,6.0,13.0,BD MASSENA,48.821414,2.368354,750,2006-07-16 14:45:00
200600040273,1,2,2,1.0,3.0,11.0,R FG SAINT ANTOINE AV LE,48.850532,2.382002,750,2006-07-17 19:35:00
200600040275,1,2,1,1.0,2.0,14.0,272 BD RASPAIL,48.836263,2.331438,750,2006-07-20 08:55:00
200600040293,1,2,2,1.0,3.0,15.0,QU ANDRE CITROEN PO DE G,48.84399,2.275485,750,2006-07-18 14:00:00
200600040327,1,2,1,1.0,3.0,13.0,181 BD VINCENT AURIOL,48.831552,2.359004,750,2006-07-20 10:30:00
200600040334,1,2,2,1.0,3.0,10.0,R ALEXANDRE PARODI R FG,48.879813,2.365519,750,2006-07-14 19:42:00
200600040339,1,2,2,1.0,4.0,12.0,AV DAUMESNIL AV SAINT MA,48.840153,2.393997,750,2006-07-17 08:45:00
200600040341,1,2,1,1.0,3.0,12.0,80 AV SAINT MANDE,48.844539,2.404858,750,2006-07-18 17:25:00
200600040347,1,2,2,1.0,6.0,6.0,R DE RENNES R DE VAUGIRA,48.848878,2.32856,750,2006-07-20 18:50:00
200600040367,1,2,1,1.0,3.0,3.0,320 R SAINT MARTIN,48.868135,2.355287,750,2006-07-24 10:16:00
200600040380,1,2,3,1.0,6.0,20.0,BD DAVOUT R DU VOLGA,48.8526,2.407339,750,2006-07-13 20:50:00
200600040395,1,2,2,1.0,3.0,15.0,AV PTE BRANCION ECH SEVR,48.827059,2.300986,750,2006-07-19 17:20:00
200600040400,1,2,1,1.0,3.0,15.0,64 R BALARD,48.840232,2.277888,750,2006-07-19 12:10:00
200600040412,1,2,1,1.0,6.0,19.0,8 R PETIT,48.884644,2.380147,750,2006-07-21 10:20:00
200600040431,1,2,3,1.0,6.0,8.0,BD DE COURCELLES R DE LA,48.88435,2.297721,750,2006-07-21 09:55:00
200600040433,1,2,1,1.0,6.0,17.0,2 BD DE COURCELLES,48.873239,2.311455,750,2006-07-21 14:30:00
200600040450,1,2,2,1.0,3.0,9.0,PL BLANCHE BD DE CLICHY,48.883647,2.326953,750,2006-07-25 07:25:00
200600040451,1,2,1,1.0,3.0,13.0,226 R DE TOLBIAC,48.826104,2.344754,750,2006-07-25 18:40:00
200600040455,1,2,2,1.0,3.0,3.0,R MICHEL LE COMTE R DU T,48.862297,2.355664,750,2006-07-26 13:00:00
200600040462,1,2,1,1.0,6.0,17.0,44 AV NIEL,48.882541,2.296422,750,2006-07-26 11:00:00
200600040464,5,2,1,1.0,3.0,18.0,100 R DE LA CHAPELLE,48.897536,2.359631,750,2006-07-26 00:50:00
200600040469,1,2,2,1.0,3.0,12.0,PO DE BERCY QU DE BERCY,48.834067,2.382258,750,2006-07-20 14:50:00
200600040471,1,2,1,1.0,3.0,12.0,6 R CHAMBERTIN,48.840052,2.38032,750,2006-07-22 18:45:00
200600040477,1,2,2,1.0,3.0,4.0,QU HENRI IV PO SULLY,48.849216,2.362251,750,2006-07-26 18:00:00
200600040496,1,2,2,1.0,3.0,1.0,R DE RIVOLI R DU ROULE,48.860662,2.343697,750,2006-07-27 16:45:00
200600040497,1,2,3,2.0,6.0,1.0,R DE LE ECHELLE R DE RIV,48.86404,2.334257,750,2006-07-27 09:50:00
200600040508,1,2,2,1.0,7.0,20.0,R D AVRON BD  DAVOUT,48.852471,2.404497,750,2006-07-27 08:30:00
200600040540,1,2,3,1.0,3.0,17.0,AV DE CLICHY R JACQUEMON,48.889766,2.321357,750,2006-07-24 18:20:00
200600040546,1,2,2,1.0,3.0,14.0,BD BRUNE AV JEAN MOULIN,48.825513,2.314932,750,2006-07-26 18:15:00
200600040573,1,2,1,1.0,3.0,11.0,34 BD DU TEMPLE,48.859566,2.354219,750,2006-07-31 10:25:00
200600040600,1,2,2,1.0,3.0,18.0,R DAMREMONT R ORDENER,48.892039,2.335357,750,2006-07-27 13:50:00
200600040605,2,2,1,1.0,3.0,18.0,12 R D AUBERVILLIERS,48.885041,2.365467,750,2006-07-31 06:55:00
200600049026,1,2,1,1.0,3.0,6.0,74 R N D DES CHAMPS,48.853589,2.357664,750,2006-08-02 09:55:00
200600049039,1,2,1,2.0,3.0,11.0,6 R DU COMMANDANT LAMY,48.855998,2.374081,750,2006-08-01 12:00:00
200600049074,1,2,1,1.0,2.0,12.0,L10063 RTE CEINTURE DU L,48.829883,2.418665,750,2006-08-02 17:19:00
200600049088,1,2,1,1.0,4.0,19.0,66 BD DE LA VILLETTE,48.877911,2.388085,750,2006-08-04 15:05:00
200600049098,1,2,1,1.0,6.0,11.0,106 AV DE LA REPUBLIQUE,48.863415,2.383513,750,2006-08-07 08:20:00
200600049146,5,2,3,1.0,3.0,3.0,R DES ARCHIVES R DE BRAQ,48.861882,2.358935,750,2006-08-10 22:10:00
200600049151,1,2,1,1.0,6.0,17.0,112 AV DE SAINT OUEN,48.89456,2.328135,750,2006-08-10 14:05:00
200600049164,1,2,3,1.0,6.0,18.0,R DE LA CHAPELLE BD NEY,48.898478,2.350903,750,2006-08-07 20:10:00
200600049244,1,2,1,1.0,2.0,13.0,46 R DE TOLBIAC,48.827833,2.371436,750,2006-08-19 14:15:00
200600049258,1,2,1,8.0,3.0,15.0,2 R MADEMOISELLE,48.843489,2.29396,750,2006-08-18 13:25:00
200600049292,1,2,2,1.0,3.0,7.0,PL PALAIS BOURBON R UNIV,48.860459,2.318361,750,2006-08-25 09:15:00
200600049309,1,2,1,1.0,6.0,4.0,2 R DES ARCHIVES,48.857137,2.354129,750,2006-08-22 19:20:00
200600049310,1,2,1,1.0,3.0,19.0,12 AV DE FLANDRE,48.884909,2.370097,750,2006-08-22 13:45:00
200600049313,1,2,1,1.0,6.0,10.0,36 R FG SAINT DENIS,48.871192,2.353542,750,2006-08-23 13:10:00
200600049314,5,2,2,1.0,3.0,10.0,BD DE MAGENTA BD DE STRA,48.900917,2.390246,750,2006-08-23 23:15:00
200600049328,1,2,2,1.0,3.0,7.0,PT CONCORDE QU D ORSAY,48.862638,2.310991,750,2006-08-23 10:20:00
200600049330,1,2,1,1.0,3.0,15.0,116 R BLOMET,48.840316,2.298388,750,2006-08-23 18:45:00
200600049342,1,2,1,1.0,3.0,13.0,157 BD AUGUSTE BLANQUI,48.831212,2.341966,750,2006-08-24 09:35:00
200600049360,1,2,1,1.0,6.0,16.0,L11755 RTE DE SURESNES,48.871357,2.272973,750,2006-08-27 18:45:00
200600049374,1,2,1,1.0,3.0,10.0,L4923 R ALIBERT,48.871621,2.367773,750,2006-08-25 13:00:00
200600049377,1,2,3,1.0,3.0,12.0,RTE CEINT DU LAC DAUMESN,48.829883,2.418665,750,2006-08-25 09:30:00
200600049391,1,2,3,8.0,3.0,8.0,PL DE LA CONCORDE R ROYA,48.865705,2.321333,750,2006-08-28 18:25:00
200600049418,1,2,2,8.0,2.0,17.0,AV PTE DE VILLIERS BD DE,48.884362,2.285904,750,2006-08-19 13:30:00
200600049429,5,2,2,1.0,3.0,15.0,R DE L EGLISE R DE LOURM,48.84351,2.28639,750,2006-08-31 23:50:00
200600055672,1,2,3,1.0,3.0,1.0,R DE L ORATOIRE R DE RIV,48.861574,2.340218,750,2006-09-04 16:05:00
200600055674,1,2,2,1.0,2.0,8.0,PL FRANCOIS 1ER R FRANCO,48.8662,2.307817,750,2006-09-05 12:15:00
200600055684,1,2,1,1.0,7.0,13.0,80 BD AUGUSTE BLANQUI,48.830675,2.346457,750,2006-09-01 19:20:00
200600055692,1,2,1,1.0,3.0,19.0,26 R DE TANGER,48.887976,2.370628,750,2006-09-02 10:30:00
200600055696,1,2,1,1.0,6.0,13.0,12 R DE LA GLACIERE,48.836772,2.34519,750,2006-09-02 18:00:00
200600055697,1,2,2,1.0,3.0,13.0,QU DE LA GARE BD VINCENT,48.836895,2.374147,750,2006-09-02 18:55:00
200600055703,5,2,2,1.0,3.0,7.0,AV CHARLES FLOQUET AV GE,48.854461,2.296755,750,2006-09-06 00:45:00
200600055704,1,2,2,1.0,3.0,12.0,RTE DE LA GERBE RTE TOUR,48.819107,2.450575,750,2006-09-05 12:10:00
200600055705,1,2,3,1.0,3.0,12.0,AV DAUMESNIL R MONTGALLE,48.840153,2.393997,750,2006-09-05 09:55:00
200600055715,1,2,4,1.0,2.0,9.0,BD DES CAPUCINES R CHAUS,48.869088,2.329313,750,2006-09-03 18:10:00
200600055725,1,2,2,1.0,6.0,15.0,PL ALFRED SAUVY ALL MARG,48.852806,2.293509,750,2006-09-02 16:00:00
200600055728,1,2,2,1.0,3.0,11.0,R CHEMIN VERT BD RICHARD,48.859945,2.377682,750,2006-09-01 14:35:00
200600055729,1,2,2,1.0,2.0,11.0,R FAIDHERBE R DE MONTREU,48.852072,2.383418,750,2006-09-01 09:00:00
200600055745,1,2,1,1.0,6.0,18.0,49 BD DE CLICHY,48.880403,2.32878,750,2006-09-04 18:50:00
200600055747,1,2,3,1.0,7.0,12.0,R DU COLONEL OUDOT AV DA,48.837015,2.406826,750,2006-09-06 12:25:00
200600055750,1,2,2,1.0,3.0,13.0,AV D ITALIE R DE TOLBIAC,48.82628,2.359471,750,2006-09-06 09:50:00
200600055752,1,2,3,1.0,3.0,15.0,PL CAMBRONNE R CAMBRONNE,48.847696,2.301478,750,2006-09-12 07:10:00
200600055754,1,2,1,1.0,2.0,16.0,L9465 RTE DES TRIBUNES,48.861254,2.230404,750,2006-09-01 14:00:00
200600055757,5,2,1,1.0,6.0,8.0,4 R DES SAUSSAIES,48.871115,2.316946,750,2006-09-03 20:10:00
